# AutoGraphForge survivors, ranked by touch number
# NORMALISED: restatements collapsed.
# A conjecture and its algebraic rearrangement are one
# claim, not two: `b <= r + 1` and `b - 1 <= r` differ by
# moving a constant across the relation, `t <= 3d` and
# `(1/3)t <= d` by clearing a denominator. Both normalise
# to a single canonical body. They were reported twice
# because they are generated by different partitions --
# one is a bound on t, the other a bound on d -- so no
# single generator ever sees the pair.
# 82 restatement(s) removed here; each is listed
# in the trailing section with the form that was kept.
# 6522 survivors; 2677 carry a recomputed (hypothesis-aware) touch count.
# Format:  [touch] statement    -- verdict

## Ranked by touch (2595)

[     -] ((((2/3) · sub_total_domination_number) + (1/3)) ≤ average_shortest_path_length) ⇒ ¬cubic
[     -] ((((2/3) · sub_total_domination_number) + (1/3)) ≤ average_shortest_path_length) ⇒ ¬regular
[     -] ((((2/3) · sub_total_domination_number) + (11/3)) ≤ independent_domination_number) ⇒ ¬cubic
[     -] ((((2/3) · vertex_cover_number) + (1/3)) ≤ average_shortest_path_length) ⇒ K_4_free
[     -] ((((2/3) · vertex_cover_number) + (1/3)) ≤ average_shortest_path_length) ⇒ connected & K_4_free
[     -] ((((2/3) · vertex_cover_number) + (1/3)) ≤ average_shortest_path_length) ⇒ planar & K_4_free
[     -] ((((2/3) · vertex_cover_number) + (2/3)) ≤ slater) ⇒ planar
[     -] ((((2/5) · harmonic_index) + (31/15)) < burning_number) ⇒ ¬connected
[     -] ((((2/5) · harmonic_index) + (31/15)) < burning_number) ⇒ ¬tree
[     -] ((((2/5) · harmonic_index) + (31/15)) ≤ burning_number) ⇒ ¬eulerian
[     -] ((((2/5) · outer_connected_domination_number) + (6/5)) < slater) ⇒ ¬tree
[     -] ((((2/5) · triameter) + -1) < second_largest_adjacency_eigenvalue) ⇒ ¬tree
[     -] ((((2/5) · vertex_clique_cover_number) + (13/5)) < well_splitting_number) ⇒ ¬subcubic
[     -] ((((20/17) · restrained_domination_number) + (65/17)) < matching_number) ⇒ ¬tree
[     -] ((((20/7) · sub_total_domination_number) + (-12/7)) < roman_domination_number) ⇒ ¬tree
[     -] ((((23/12) · two_rainbow_domination_number) + (1/6)) < three_rainbow_domination_number) ⇒ ¬tree
[     -] ((((23/6) · burning_number) + (-17/3)) ≤ radius) ⇒ ¬cubic
[     -] ((((23/6) · clique_number) + (-23/6)) < average_degree) ⇒ ¬planar
[     -] ((((25/13) · sub_total_domination_number) + (15/13)) ≤ edge_cover_number) ⇒ ¬subcubic
[     -] ((((25/16) · clique_number) + (-9/8)) ≤ second_largest_adjacency_eigenvalue) ⇒ K_4_free
[     -] ((((3/2) · clique_number) + (-3/2)) < well_splitting_number) ⇒ ¬chordal
[     -] ((((3/2) · clique_number) + (-3/2)) ≤ well_splitting_number) ⇒ ¬tree
[     -] ((((3/2) · domination_number) + 1) < diameter) ⇒ ¬eulerian
[     -] ((((3/2) · independence_number) + 1) ≤ roman_domination_number) ⇒ ¬tree
[     -] ((((3/2) · maximum_degree) + (-1/2)) < power_domination_number) ⇒ claw_free
[     -] ((((3/2) · maximum_degree) + (-1/2)) < power_domination_number) ⇒ ¬connected
[     -] ((((3/2) · maximum_degree) + (-1/2)) < power_domination_number) ⇒ ¬cubic
[     -] ((((3/2) · maximum_degree) + (-1/2)) ≤ power_domination_number) ⇒ ¬eulerian
[     -] ((((3/2) · min_maximal_matching_number) + (1/2)) ≤ sub_total_domination_number) ⇒ planar
[     -] ((((3/2) · min_maximal_matching_number) + (1/2)) ≤ sub_total_domination_number) ⇒ planar & K_4_free
[     -] ((((3/2) · min_maximal_matching_number) + -1) < radius) ⇒ K_4_free
[     -] ((((3/2) · min_maximal_matching_number) + -1) < radius) ⇒ connected & K_4_free
[     -] ((((3/2) · min_maximal_matching_number) + 1) ≤ sub_total_domination_number) ⇒ ¬eulerian
[     -] ((((3/2) · positive_semidefinite_zero_forcing_number) + (3/2)) ≤ harmonic_index) ⇒ ¬cograph
[     -] ((((3/2) · radius) + 3) < residue) ⇒ ¬claw_free
[     -] ((((3/2) · restrained_domination_number) + (-7/6)) < harmonic_index) ⇒ ¬tree
[     -] ((((3/2) · restrained_domination_number) + -1) < matching_number) ⇒ ¬tree
[     -] ((((3/2) · restrained_domination_number) + -1) < radius) ⇒ ¬tree
[     -] ((((3/2) · restrained_domination_number) + 1) < two_rainbow_domination_number) ⇒ ¬tree
[     -] ((((3/2) · size) + (-3/2)) ≤ triameter) ⇒ K_4_free
[     -] ((((3/2) · size) + (-3/2)) ≤ triameter) ⇒ connected & K_4_free
[     -] ((((3/2) · size) + (-3/2)) ≤ triameter) ⇒ planar & K_4_free
[     -] ((((3/2) · sub_total_domination_number) + 1) < connected_zero_forcing_number) ⇒ ¬cubic
[     -] ((((3/2) · total_zero_forcing_number) + (1/2)) < independence_number) ⇒ ¬cograph
[     -] ((((3/2) · two_forcing_number) + (5/2)) < vertex_cover_number) ⇒ ¬cograph
[     -] ((((3/2) · vertex_clique_cover_number) + (-1/2)) < annihilation_number) ⇒ ¬triangle_free
[     -] ((((3/2) · zero_forcing_number) + -1) < connected_zero_forcing_number) ⇒ ¬eulerian
[     -] ((((3/2) · zero_forcing_number) + -1) < total_zero_forcing_number) ⇒ ¬cubic
[     -] ((((3/2) · zero_forcing_number) + -1) < total_zero_forcing_number) ⇒ ¬eulerian
[     -] ((((3/4) · independence_number) + (7/4)) < well_splitting_number) ⇒ ¬bipartite
[     -] ((((3/4) · independence_number) + (7/4)) < well_splitting_number) ⇒ ¬triangle_free
[     -] ((((3/4) · outer_connected_domination_number) + (-3/4)) ≤ second_largest_adjacency_eigenvalue) ⇒ ¬tree
[     -] ((((3/4) · sub_total_domination_number) + (3/4)) ≤ slater) ⇒ ¬cubic
[     -] ((((3/4) · two_rainbow_domination_number) + 1) ≤ sub_total_domination_number) ⇒ subcubic
[     -] ((((3/4) · two_rainbow_domination_number) + 1) ≤ sub_total_domination_number) ⇒ subcubic & K_4_free
[     -] ((((3/5) · harmonic_index) + (3/5)) < radius) ⇒ ¬cubic
[     -] ((((3/5) · matching_number) + (3/5)) < radius) ⇒ ¬cubic
[     -] ((((3/5) · triameter) + 3) < double_roman_domination_number) ⇒ ¬cograph
[     -] ((((3/7) · triameter) + (12/7)) < positive_semidefinite_zero_forcing_number) ⇒ ¬cubic
[     -] ((((3/7) · triameter) + (12/7)) < positive_semidefinite_zero_forcing_number) ⇒ ¬subcubic
[     -] ((((4/15) · minimum_degree) + (12/5)) ≤ average_degree) ⇒ ¬cubic
[     -] ((((4/15) · smallest_adjacency_eigenvalue) + (68/15)) < algebraic_connectivity) ⇒ ¬planar
[     -] ((((4/3) · burning_number) + (-2/3)) < slater) ⇒ ¬cograph
[     -] ((((4/3) · independent_domination_number) + (2/3)) < zero_adjacency_eigenvalues_count) ⇒ ¬cubic
[     -] ((((4/3) · min_maximal_matching_number) + 1) < total_zero_forcing_number) ⇒ ¬cubic
[     -] ((((4/3) · min_maximal_matching_number) + 1) < zero_forcing_number) ⇒ ¬cubic
[     -] ((((4/3) · outer_connected_domination_number) + (2/3)) < roman_domination_number) ⇒ ¬tree
[     -] ((((4/3) · positive_semidefinite_zero_forcing_number) + 1) < connected_zero_forcing_number) ⇒ ¬cubic
[     -] ((((4/3) · power_domination_number) + (2/3)) < slater) ⇒ ¬cograph
[     -] ((((4/3) · radius) + (4/3)) < roman_domination_number) ⇒ ¬cograph
[     -] ((((4/3) · two_forcing_number) + (5/3)) ≤ well_splitting_number) ⇒ ¬cograph
[     -] ((((4/3) · two_rainbow_domination_number) + (-1/3)) < edge_cover_number) ⇒ ¬cubic
[     -] ((((4/3) · vertex_clique_cover_number) + (-1/3)) < min_maximal_matching_number) ⇒ ¬K_4_free
[     -] ((((4/3) · vertex_clique_cover_number) + (-1/3)) < vertex_cover_number) ⇒ ¬triangle_free
[     -] ((((4/5) · outer_connected_domination_number) + (8/5)) ≤ restrained_domination_number) ⇒ planar & K_4_free
[     -] ((((4/5) · sub_total_domination_number) + 1) < domination_number) ⇒ ¬cubic
[     -] ((((4/5) · three_rainbow_domination_number) + (-2/5)) ≤ independent_domination_number) ⇒ ¬tree
[     -] ((((4/5) · total_zero_forcing_number) + (14/5)) < edge_cover_number) ⇒ ¬cograph
[     -] ((((4/7) · outer_connected_domination_number) + (5/7)) ≤ average_shortest_path_length) ⇒ ¬tree
[     -] ((((4/7) · two_forcing_number) + (10/7)) = positive_semidefinite_zero_forcing_number) ⇒ connected & K_4_free
[     -] ((((4/9) · double_roman_domination_number) + (2/3)) < sub_total_domination_number) ⇒ planar
[     -] ((((4/9) · double_roman_domination_number) + (2/3)) < sub_total_domination_number) ⇒ planar & K_4_free
[     -] ((((4/9) · independence_number) + (5/9)) < average_shortest_path_length) ⇒ ¬cograph
[     -] ((((45/16) · average_shortest_path_length) + (-11/8)) ≤ diameter) ⇒ ¬cubic
[     -] ((((5/13) · vertex_cover_number) + (48/13)) < independent_domination_number) ⇒ ¬cubic
[     -] ((((5/16) · order) + (7/8)) < sub_total_domination_number) ⇒ K_4_free
[     -] ((((5/2) · average_degree) + -3) ≤ well_splitting_number) ⇒ K_4_free
[     -] ((((5/2) · burning_number) + -1) = positive_semidefinite_zero_forcing_number) ⇒ ¬bipartite
[     -] ((((5/2) · burning_number) + -1) = positive_semidefinite_zero_forcing_number) ⇒ ¬triangle_free
[     -] ((((5/2) · independence_number) + 1) ≤ maximum_degree) ⇒ ¬K_4_free
[     -] ((((5/2) · min_maximal_matching_number) + (3/2)) < edge_cover_number) ⇒ ¬subcubic
[     -] ((((5/2) · roman_domination_number) + -2) < triameter) ⇒ ¬cubic
[     -] ((((5/2) · roman_domination_number) + -2) < triameter) ⇒ ¬regular
[     -] ((((5/2) · slater) + (-3/2)) < diameter) ⇒ ¬regular
[     -] ((((5/2) · sub_total_domination_number) + -1) < connected_zero_forcing_number) ⇒ ¬subcubic
[     -] ((((5/2) · sub_total_domination_number) + -1) < three_rainbow_domination_number) ⇒ ¬cubic
[     -] ((((5/2) · sub_total_domination_number) + -1) < vertex_cover_number) ⇒ ¬cubic
[     -] ((((5/2) · sub_total_domination_number) + -1) < vertex_cover_number) ⇒ ¬subcubic
[     -] ((((5/2) · sub_total_domination_number) + -1) < zero_forcing_number) ⇒ ¬cubic
[     -] ((((5/3) · double_roman_domination_number) + -2) < triameter) ⇒ ¬regular
[     -] ((((5/3) · min_maximal_matching_number) + (5/3)) < edge_cover_number) ⇒ ¬claw_free
[     -] ((((5/3) · radius) + (-1/3)) = restrained_domination_number) ⇒ ¬cograph
[     -] ((((5/3) · sub_total_domination_number) + (-1/3)) < two_rainbow_domination_number) ⇒ ¬cubic
[     -] ((((5/4) · diameter) + (5/2)) < connected_zero_forcing_number) ⇒ ¬cubic
[     -] ((((5/4) · matching_number) + (-1/4)) < vertex_cover_number) ⇒ ¬tree
[     -] ((((5/4) · residue) + (1/2)) ≤ independent_domination_number) ⇒ ¬chordal
[     -] ((((5/4) · residue) + (1/2)) ≤ independent_domination_number) ⇒ ¬tree
[     -] ((((5/4) · roman_domination_number) + (-3/2)) < diameter) ⇒ ¬regular
[     -] ((((5/4) · total_domination_number) + (1/2)) < independence_number) ⇒ ¬claw_free
[     -] ((((5/6) · annihilation_number) + (5/3)) ≤ zero_forcing_number) ⇒ ¬tree
[     -] ((((5/6) · double_roman_domination_number) + (-3/2)) < diameter) ⇒ ¬cubic
[     -] ((((5/6) · min_maximal_matching_number) + (2/3)) < radius) ⇒ ¬cubic
[     -] ((((5/6) · size) + (-3/2)) < triameter) ⇒ ¬cubic
[     -] ((((5/7) · double_roman_domination_number) + (6/7)) < two_rainbow_domination_number) ⇒ ¬claw_free
[     -] ((((5/8) · annihilation_number) + (7/8)) < sub_total_domination_number) ⇒ K_4_free
[     -] ((((5/8) · connected_zero_forcing_number) + (29/4)) < order) ⇒ ¬cograph
[     -] ((((5/8) · double_roman_domination_number) + (1/2)) < zero_adjacency_eigenvalues_count) ⇒ ¬subcubic
[     -] ((((5/9) · vertex_cover_number) + (2/3)) < domination_number) ⇒ ¬cubic
[     -] ((((51/19) · average_shortest_path_length) + (10/19)) < zero_forcing_number) ⇒ ¬cubic
[     -] ((((51/19) · average_shortest_path_length) + (10/19)) < zero_forcing_number) ⇒ ¬subcubic
[     -] ((((6/17) · double_roman_domination_number) + (9/17)) < domination_number) ⇒ ¬cubic
[     -] ((((6/5) · harmonic_index) + (-2/5)) < two_rainbow_domination_number) ⇒ ¬cubic
[     -] ((((6/5) · restrained_domination_number) + (-2/5)) < total_zero_forcing_number) ⇒ ¬tree
[     -] ((((6/5) · sub_total_domination_number) + (-2/5)) < restrained_domination_number) ⇒ ¬cubic
[     -] ((((6/5) · total_domination_number) + (12/5)) < two_rainbow_domination_number) ⇒ ¬claw_free
[     -] ((((6/5) · zero_forcing_number) + (4/5)) ≤ total_zero_forcing_number) ⇒ ¬eulerian
[     -] ((((6/7) · harmonic_index) + (2/7)) < domination_number) ⇒ ¬eulerian
[     -] ((((6/7) · outer_connected_domination_number) + (8/7)) < total_domination_number) ⇒ ¬tree
[     -] ((((7/12) · vertex_cover_number) + (4/3)) ≤ sub_total_domination_number) ⇒ K_4_free
[     -] ((((7/17) · min_maximal_matching_number) + (88/17)) ≤ largest_laplacian_eigenvalue) ⇒ ¬subcubic
[     -] ((((7/2) · clique_number) + -3) < largest_laplacian_eigenvalue) ⇒ ¬claw_free
[     -] ((((7/2) · power_domination_number) + (5/2)) < double_roman_domination_number) ⇒ ¬cograph
[     -] ((((7/2) · sub_total_domination_number) + -5) < outer_connected_domination_number) ⇒ ¬cubic
[     -] ((((7/2) · two_rainbow_domination_number) + -5) ≤ vertex_clique_cover_number) ⇒ ¬cubic
[     -] ((((7/3) · outer_connected_domination_number) + (2/3)) < double_roman_domination_number) ⇒ ¬tree
[     -] ((((7/3) · residue) + (-4/3)) < independence_number) ⇒ ¬claw_free
[     -] ((((7/3) · slater) + (4/3)) ≤ roman_domination_number) ⇒ ¬cubic
[     -] ((((7/3) · vertex_clique_cover_number) + (-1/3)) < vertex_cover_number) ⇒ ¬K_4_free
[     -] ((((7/4) · sub_total_domination_number) + (5/2)) ≤ three_rainbow_domination_number) ⇒ ¬cubic
[     -] ((((7/4) · two_forcing_number) + (5/4)) = positive_semidefinite_zero_forcing_number) ⇒ ¬cubic
[     -] ((((7/6) · slater) + (11/3)) < residue) ⇒ ¬subcubic
[     -] ((((7/6) · sub_total_domination_number) + (3/2)) ≤ min_maximal_matching_number) ⇒ ¬cubic
[     -] ((((7/6) · sub_total_domination_number) + (3/2)) ≤ min_maximal_matching_number) ⇒ ¬subcubic
[     -] ((((7/8) · roman_domination_number) + (3/2)) ≤ two_rainbow_domination_number) ⇒ ¬cubic
[     -] ((((7/8) · two_rainbow_domination_number) + (29/4)) < annihilation_number) ⇒ ¬tree
[     -] ((((8/11) · vertex_cover_number) + (9/11)) ≤ min_maximal_matching_number) ⇒ K_4_free
[     -] ((((8/11) · vertex_cover_number) + (9/11)) ≤ min_maximal_matching_number) ⇒ bipartite
[     -] ((((8/11) · vertex_cover_number) + (9/11)) ≤ min_maximal_matching_number) ⇒ triangle_free
[     -] ((((8/17) · size) + (10/17)) < connected_zero_forcing_number) ⇒ ¬regular
[     -] ((((8/17) · size) + (10/17)) < zero_forcing_number) ⇒ ¬eulerian
[     -] ((((8/17) · size) + (10/17)) ≤ connected_zero_forcing_number) ⇒ connected & planar
[     -] ((((8/17) · size) + (10/17)) ≤ connected_zero_forcing_number) ⇒ planar
[     -] ((((8/17) · size) + (10/17)) ≤ zero_forcing_number) ⇒ ¬cubic
[     -] ((((8/3) · residue) + (8/3)) < maximum_degree) ⇒ ¬planar
[     -] ((((8/5) · vertex_cover_number) + (-3/5)) < connected_zero_forcing_number) ⇒ ¬claw_free
[     -] ((((8/7) · annihilation_number) + (4/7)) < roman_domination_number) ⇒ K_4_free
[     -] ((((9/11) · three_rainbow_domination_number) + (12/11)) < roman_domination_number) ⇒ ¬tree
[     -] ((((9/11) · total_domination_number) + (26/11)) < residue) ⇒ ¬subcubic
[     -] ((((9/11) · total_domination_number) + (26/11)) ≤ residue) ⇒ ¬claw_free
[     -] ((((9/14) · min_maximal_matching_number) + (45/14)) < average_degree) ⇒ ¬planar
[     -] ((((9/5) · min_maximal_matching_number) + (2/15)) ≤ harmonic_index) ⇒ ¬regular
[     -] (((-1/2) · maximum_degree) = smallest_adjacency_eigenvalue) ⇒ ¬cubic
[     -] (((-1/2) · spectral_radius) < smallest_adjacency_eigenvalue) ⇒ ¬triangle_free
[     -] (((-1/3) · maximum_degree) < smallest_adjacency_eigenvalue) ⇒ ¬cubic
[     -] (((-1/3) · maximum_degree) < smallest_adjacency_eigenvalue) ⇒ ¬subcubic
[     -] (((-1/3) · spectral_radius) < smallest_adjacency_eigenvalue) ⇒ ¬planar
[     -] (((-10/3) · smallest_adjacency_eigenvalue) < spectral_radius) ⇒ ¬K_4_free
[     -] (((-13/16) · well_splitting_number) ≤ smallest_adjacency_eigenvalue) ⇒ ¬tree
[     -] (((-2/3) · chromatic_number) = smallest_adjacency_eigenvalue) ⇒ ¬bipartite
[     -] (((-2/3) · chromatic_number) = smallest_adjacency_eigenvalue) ⇒ ¬tree
[     -] (((-2/3) · clique_number) = smallest_adjacency_eigenvalue) ⇒ ¬triangle_free
[     -] (((-3/10) · spectral_radius) < smallest_adjacency_eigenvalue) ⇒ ¬K_4_free
[     -] (((-6/19) · maximum_degree) ≤ smallest_adjacency_eigenvalue) ⇒ ¬cubic
[     -] (((1/2) · burning_number) < well_splitting_number) ⇒ ¬tree
[     -] (((1/2) · chromatic_number) < minimum_degree) ⇒ ¬tree
[     -] (((1/2) · clique_number) < minimum_degree) ⇒ ¬tree
[     -] (((1/2) · clique_number) < positive_semidefinite_zero_forcing_number) ⇒ ¬tree
[     -] (((1/2) · clique_number) < well_splitting_number) ⇒ ¬tree
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ bipartite
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ bipartite & chordal
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ bipartite & planar
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ chordal
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ chordal & K_4_free
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ chordal & planar
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ connected & bipartite
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ connected & chordal
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ connected & triangle_free
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ planar & triangle_free
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ tree
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ triangle_free
[     -] (((1/2) · clique_number) = positive_semidefinite_zero_forcing_number) ⇒ ¬eulerian
[     -] (((1/2) · diameter) ≤ radius) ⇒ connected
[     -] (((1/2) · double_roman_domination_number) < independent_domination_number) ⇒ ¬subcubic
[     -] (((1/2) · edge_cover_number) < average_shortest_path_length) ⇒ ¬cubic
[     -] (((1/2) · largest_laplacian_eigenvalue) < spectral_radius) ⇒ ¬tree
[     -] (((1/2) · maximum_degree) = zero_adjacency_eigenvalues_count) ⇒ ¬cubic
[     -] (((1/2) · minimum_degree) = independent_domination_number) ⇒ ¬cubic
[     -] (((1/2) · minimum_degree) = outer_connected_domination_number) ⇒ ¬cubic
[     -] (((1/2) · minimum_degree) = restrained_domination_number) ⇒ ¬cubic
[     -] (((1/2) · order) < sub_total_domination_number) ⇒ K_4_free
[     -] (((1/2) · order) < sub_total_domination_number) ⇒ planar & K_4_free
[     -] (((1/2) · order) ≤ slater) ⇒ K_4_free & claw_free
[     -] (((1/2) · order) ≤ slater) ⇒ claw_free
[     -] (((1/2) · order) ≤ slater) ⇒ planar & claw_free
[     -] (((1/2) · order) ≤ slater) ⇒ planar & subcubic
[     -] (((1/2) · order) ≤ slater) ⇒ subcubic
[     -] (((1/2) · order) ≤ slater) ⇒ subcubic & K_4_free
[     -] (((1/2) · order) ≤ slater) ⇒ subcubic & claw_free
[     -] (((1/2) · order) ≤ sub_total_domination_number) ⇒ planar
[     -] (((1/2) · restrained_domination_number) < power_domination_number) ⇒ ¬tree
[     -] (((1/2) · roman_domination_number) < average_shortest_path_length) ⇒ ¬cubic
[     -] (((1/2) · roman_domination_number) < average_shortest_path_length) ⇒ ¬regular
[     -] (((1/2) · roman_domination_number) < power_domination_number) ⇒ ¬connected
[     -] (((1/2) · roman_domination_number) < power_domination_number) ⇒ ¬cubic
[     -] (((1/2) · roman_domination_number) < power_domination_number) ⇒ ¬eulerian
[     -] (((1/2) · roman_domination_number) < power_domination_number) ⇒ ¬tree
[     -] (((1/2) · roman_domination_number) < residue) ⇒ ¬cubic
[     -] (((1/2) · roman_domination_number) < slater) ⇒ ¬cubic
[     -] (((1/2) · size) < annihilation_number) ⇒ ¬eulerian
[     -] (((1/2) · size) < chromatic_number) ⇒ planar
[     -] (((1/2) · size) < clique_number) ⇒ chordal
[     -] (((1/2) · size) < clique_number) ⇒ chordal & planar
[     -] (((1/2) · size) < clique_number) ⇒ planar
[     -] (((1/2) · size) < connected_zero_forcing_number) ⇒ connected & planar
[     -] (((1/2) · size) < connected_zero_forcing_number) ⇒ planar
[     -] (((1/2) · size) < connected_zero_forcing_number) ⇒ ¬cubic
[     -] (((1/2) · size) < edge_cover_number) ⇒ planar
[     -] (((1/2) · size) < harmonic_index) ⇒ ¬eulerian
[     -] (((1/2) · size) < independent_domination_number) ⇒ ¬eulerian
[     -] (((1/2) · size) < matching_number) ⇒ ¬eulerian
[     -] (((1/2) · size) < outer_connected_domination_number) ⇒ ¬cubic
[     -] (((1/2) · size) < positive_semidefinite_zero_forcing_number) ⇒ ¬cubic
[     -] (((1/2) · size) < residue) ⇒ ¬eulerian
[     -] (((1/2) · size) < spectral_radius) ⇒ K_4_free
[     -] (((1/2) · size) < spectral_radius) ⇒ chordal
[     -] (((1/2) · size) < spectral_radius) ⇒ chordal & K_4_free
[     -] (((1/2) · size) < spectral_radius) ⇒ chordal & planar
[     -] (((1/2) · size) < spectral_radius) ⇒ chordal & subcubic
[     -] (((1/2) · size) < spectral_radius) ⇒ planar & K_4_free
[     -] (((1/2) · size) < spectral_radius) ⇒ planar & subcubic
[     -] (((1/2) · size) < spectral_radius) ⇒ subcubic
[     -] (((1/2) · size) < spectral_radius) ⇒ subcubic & K_4_free
[     -] (((1/2) · size) < total_zero_forcing_number) ⇒ ¬cubic
[     -] (((1/2) · size) < vertex_cover_number) ⇒ ¬cubic
[     -] (((1/2) · size) < zero_adjacency_eigenvalues_count) ⇒ ¬eulerian
[     -] (((1/2) · size) < zero_forcing_number) ⇒ ¬cubic
[     -] (((1/2) · size) ≤ edge_cover_number) ⇒ ¬cubic
[     -] (((1/2) · size) ≤ harmonic_index) ⇒ planar
[     -] (((1/2) · size) ≤ matching_number) ⇒ planar
[     -] (((1/2) · size) ≤ spectral_radius) ⇒ planar
[     -] (((1/2) · three_rainbow_domination_number) < min_maximal_matching_number) ⇒ ¬tree
[     -] (((1/2) · total_domination_number) = positive_semidefinite_zero_forcing_number) ⇒ ¬cubic
[     -] (((1/2) · triameter) = double_roman_domination_number) ⇒ ¬claw_free
[     -] (((1/2) · triameter) ≤ double_roman_domination_number) ⇒ connected
[     -] (((1/2) · two_rainbow_domination_number) ≤ second_largest_adjacency_eigenvalue) ⇒ ¬tree
[     -] (((1/2) · vertex_clique_cover_number) < second_largest_adjacency_eigenvalue) ⇒ ¬bipartite
[     -] (((1/2) · vertex_clique_cover_number) < second_largest_adjacency_eigenvalue) ⇒ ¬triangle_free
[     -] (((1/2) · vertex_clique_cover_number) ≤ second_largest_adjacency_eigenvalue) ⇒ ¬tree
[     -] (((1/2) · vertex_cover_number) ≤ average_shortest_path_length) ⇒ ¬cubic
[     -] (((1/3) · diameter) ≤ min_maximal_matching_number) ⇒ connected
[     -] (((1/3) · double_roman_domination_number) < average_shortest_path_length) ⇒ ¬cubic
[     -] (((1/3) · double_roman_domination_number) < average_shortest_path_length) ⇒ ¬regular
[     -] (((1/3) · order) < power_domination_number) ⇒ ¬cubic
[     -] (((1/3) · order) < power_domination_number) ⇒ ¬eulerian
[     -] (((1/3) · order) < slater) ⇒ planar
[     -] (((1/3) · size) < annihilation_number) ⇒ ¬cubic
[     -] (((1/3) · size) < harmonic_index) ⇒ ¬cubic
[     -] (((1/3) · size) < independence_number) ⇒ ¬cubic
[     -] (((1/3) · size) < independent_domination_number) ⇒ ¬cubic
[     -] (((1/3) · size) < matching_number) ⇒ ¬cubic
[     -] (((1/3) · size) < min_maximal_matching_number) ⇒ ¬cubic
[     -] (((1/3) · size) < two_forcing_number) ⇒ ¬cubic
[     -] (((1/3) · size) < vertex_clique_cover_number) ⇒ ¬cubic
[     -] (((1/3) · three_rainbow_domination_number) = positive_semidefinite_zero_forcing_number) ⇒ ¬cubic
[     -] (((1/3) · triameter) = roman_domination_number) ⇒ ¬claw_free
[     -] (((1/3) · triameter) ≤ diameter) ⇒ connected
[     -] (((1/3) · triameter) ≤ roman_domination_number) ⇒ connected
[     -] (((1/3) · triameter) ≤ second_largest_adjacency_eigenvalue) ⇒ ¬cubic
[     -] (((1/3) · triameter) ≤ second_largest_adjacency_eigenvalue) ⇒ ¬tree
[     -] (((1/4) · triameter) = total_domination_number) ⇒ ¬claw_free
[     -] (((1/6) · triameter) = algebraic_connectivity) ⇒ ¬cubic
[     -] (((1/6) · triameter) = independent_domination_number) ⇒ ¬claw_free
[     -] (((1/6) · triameter) ≤ domination_number) ⇒ connected
[     -] (((1/6) · triameter) ≤ independent_domination_number) ⇒ connected
[     -] (((1/6) · triameter) ≤ outer_connected_domination_number) ⇒ connected
[     -] (((1/6) · triameter) ≤ restrained_domination_number) ⇒ connected
[     -] (((1/9) · radius) ≤ two_forcing_number) ⇒ connected
[     -] (((10/13) · largest_laplacian_eigenvalue) < spectral_radius) ⇒ ¬K_4_free
[     -] (((10/3) · average_shortest_path_length) < average_degree) ⇒ ¬planar
[     -] (((10/3) · average_shortest_path_length) < minimum_degree) ⇒ ¬planar
[     -] (((10/3) · average_shortest_path_length) ≤ minimum_degree) ⇒ ¬cubic
[     -] (((10/3) · average_shortest_path_length) ≤ minimum_degree) ⇒ ¬subcubic
[     -] (((10/3) · clique_number) ≤ maximum_degree) ⇒ ¬claw_free
[     -] (((10/3) · outer_connected_domination_number) < triameter) ⇒ ¬tree
[     -] (((10/3) · two_forcing_number) ≤ average_degree) ⇒ ¬cograph
[     -] (((12/5) · harmonic_index) < double_roman_domination_number) ⇒ ¬eulerian
[     -] (((13/18) · roman_domination_number) < average_shortest_path_length) ⇒ ¬claw_free
[     -] (((13/18) · sub_total_domination_number) ≤ average_shortest_path_length) ⇒ ¬cubic
[     -] (((13/6) · independence_number) ≤ annihilation_number) ⇒ ¬triangle_free
[     -] (((13/9) · radius) < average_shortest_path_length) ⇒ ¬claw_free
[     -] (((15/7) · average_shortest_path_length) ≤ clique_number) ⇒ ¬bipartite
[     -] (((15/7) · average_shortest_path_length) ≤ clique_number) ⇒ ¬triangle_free
[     -] (((17/11) · harmonic_index) < vertex_cover_number) ⇒ ¬triangle_free
[     -] (((2 · burning_number) + -2) < domination_number) ⇒ ¬cograph
[     -] (((2 · burning_number) + -2) < total_domination_number) ⇒ ¬cograph
[     -] (((2 · chromatic_number) + -2) < average_degree) ⇒ ¬chordal
